Datetime,Fan_Status,Humidity_Status,Light_Status,Moisture_Status0,Moisture_Status1,Moisture_Status2,Moisture_Status3,RoomTemp_Status,WG1_Set,WG2_Set
Wed Feb 23 16:52:33 2022,0,76.6,0,1.75,7.28,9.22,3.63,26.7,20,20
Wed Feb 23 16:53:33 2022,0,76.6,0,1.75,8.27,9.22,3.63,26.73,20,20
Wed Feb 23 16:54:33 2022,0,76.97,0,0.74,8.28,9.21,3.63,26.69,20,20
Wed Feb 23 16:55:33 2022,0,76.58,0,1.75,8.28,9.21,3.62,26.69,20,20
Wed Feb 23 16:56:33 2022,0,76.51,0,1.75,7.28,9.21,3.63,26.71,20,20
Wed Feb 23 16:57:33 2022,0,66.18,0,1.75,8.27,9.22,3.63,26.66,20,20
Wed Feb 23 16:58:33 2022,0,76.5,0,1.75,8.27,9.21,3.62,26.66,20,20
Wed Feb 23 16:59:33 2022,0,73.7,0,1.75,8.27,9.22,3.62,26.67,20,20
Wed Feb 23 17:00:33 2022,0,73.75,0,1.76,8.27,9.21,3.62,26.69,20,20
Wed Feb 23 17:01:33 2022,0,77.7,0,1.76,7.28,9.22,3.63,26.66,20,20
Wed Feb 23 17:02:33 2022,0,73.8,0,0.75,8.28,9.21,3.63,26.66,20,20
Wed Feb 23 17:03:33 2022,0,73.3,0,1.75,8.28,9.21,3.63,26.7,20,20
Wed Feb 23 17:04:33 2022,0,76.51,0,0.75,8.27,9.22,3.63,26.72,20,20
Wed Feb 23 17:05:33 2022,0,76.59,0,1.75,8.28,9.22,3.63,26.74,20,20
Wed Feb 23 17:06:33 2022,0,76.57,0,1.75,7.28,9.22,3.64,26.72,20,20
Wed Feb 23 17:07:33 2022,0,76.58,0,0.75,8.27,9.22,3.64,26.72,20,20
Wed Feb 23 17:08:33 2022,0,73.5,0,1.73,8.27,9.23,3.64,26.71,20,20
Wed Feb 23 17:09:33 2022,0,76.59,0,1.75,8.27,9.21,3.64,26.75,20,20
Wed Feb 23 17:10:33 2022,0,76.87,0,0.75,8.27,9.21,3.64,26.74,20,20
Wed Feb 23 17:11:33 2022,0,73.9,0,0.74,7.28,9.22,3.64,26.75,20,20
Wed Feb 23 17:12:33 2022,0,76.59,0,1.74,8.27,9.22,3.64,26.76,20,20
Wed Feb 23 17:13:33 2022,0,74.29,0,1.75,8.27,9.21,3.64,26.76,20,20
Wed Feb 23 17:14:33 2022,0,73.7,0,1.75,8.27,9.22,3.63,26.74,20,20
Wed Feb 23 17:15:33 2022,0,76.55,0,1.75,8.27,9.22,3.64,26.78,20,20
Wed Feb 23 17:16:33 2022,0,76.57,0,1.74,8.27,9.2,3.64,26.77,20,20
Wed Feb 23 17:17:33 2022,0,76.56,0,1.75,8.27,9.21,3.63,26.75,20,20
Wed Feb 23 17:18:33 2022,0,76.6,0,1.75,8.27,9.22,3.63,26.69,20,20
Wed Feb 23 17:19:33 2022,0,76.6,0,0.75,8.27,9.21,3.63,26.69,20,20
Wed Feb 23 17:20:33 2022,0,73.69,0,1.75,8.27,9.21,3.63,26.74,20,20
Wed Feb 23 17:21:33 2022,0,76.56,0,0.75,8.27,9.22,3.63,26.72,20,20
Wed Feb 23 17:22:33 2022,0,76.55,0,0.75,8.27,9.22,3.63,26.72,20,20
Wed Feb 23 17:23:33 2022,0,76.6,0,1.75,8.27,9.22,3.63,26.7,20,20
Wed Feb 23 17:24:33 2022,0,76.67,0,0.75,8.27,9.22,3.63,26.7,20,20
Wed Feb 23 17:25:33 2022,0,73.8,0,1.75,8.27,9.22,3.62,26.72,20,20
Wed Feb 23 17:26:33 2022,0,73.8,0,1.75,8.27,9.22,3.63,26.72,20,20
Wed Feb 23 17:27:33 2022,0,77.45,0,1.74,8.27,9.22,3.63,26.81,20,20
Wed Feb 23 17:28:33 2022,0,76.51,0,1.75,8.27,9.21,3.64,26.86,20,20
Wed Feb 23 17:29:33 2022,0,76.62,0,0.74,7.28,9.22,3.64,26.89,20,20
Wed Feb 23 17:30:33 2022,0,76.51,0,1.74,8.27,9.21,3.64,26.83,20,20
Wed Feb 23 17:31:33 2022,0,76.67,0,0.75,8.27,9.22,3.64,26.82,20,20
Wed Feb 23 17:32:33 2022,0,76.56,0,1.75,8.27,9.22,3.64,26.79,20,20
Wed Feb 23 17:33:33 2022,0,76.62,0,1.75,8.27,9.22,3.64,26.83,20,20
Wed Feb 23 17:37:33 2022,8,6.0,7,1.0,2.0,3.0,4.0,5.0,9,10
Wed Feb 23 17:47:50 2022,8,6.0,7,1.0,2.0,3.0,4.0,5.0,9,10
Wed Feb 23 18:08:35 2022,8,6.0,7,60.65,76.38,74.47,61.62,99.43,9,10
Wed Feb 23 18:51:41 2022,8,6.0,7,59.66,30.41,59.64,76.35,98.6,9,10
Wed Feb 23 18:52:41 2022,8,6.0,7,59.65,67.45,67.49,76.38,77.42,9,10
Wed Feb 23 18:53:41 2022,8,6.0,7,77.35,75.36,69.41,65.52,134.5,9,10
Wed Feb 23 18:54:30 2022,8,6.0,7,64.52,75.34,61.63,59.66,83.66,9,10
Wed Feb 23 19:01:19 2022,0,6.0,0,28.43,11.24,13.3,27.43,128.9,20,20
Wed Feb 23 19:02:19 2022,0,6.0,0,74.32,69.47,70.54,59.65,96.46,20,20
Wed Feb 23 19:03:19 2022,0,6.0,0,61.61,59.56,59.66,58.66,75.84,20,20
Wed Feb 23 19:04:19 2022,0,6.0,0,4.58,4.59,5.6,10.19,20.23,20,20
Wed Feb 23 19:05:19 2022,0,6.0,0,4.6,4.59,5.59,9.19,18.47,20,20
Wed Feb 23 19:06:19 2022,0,6.0,0,4.58,4.58,5.58,9.19,18.48,20,20
Wed Feb 23 19:07:19 2022,0,6.0,0,4.57,4.58,5.57,1.76,21.3,20,20
Wed Feb 23 19:08:19 2022,0,6.0,0,4.58,4.58,5.58,1.76,20.82,20,20
Wed Feb 23 19:09:19 2022,0,6.0,0,4.58,4.57,5.53,1.77,21.5,20,20
Wed Feb 23 19:10:19 2022,0,6.0,0,4.57,4.57,5.57,1.77,20.42,20,20
Wed Feb 23 19:11:19 2022,0,6.0,0,4.57,4.57,5.58,1.73,20.11,20,20
Wed Feb 23 19:12:19 2022,0,6.0,0,4.57,4.57,5.57,1.77,19.8,20,20
Wed Feb 23 19:13:19 2022,0,6.0,0,4.57,4.58,5.59,1.76,24.12,20,20
Wed Feb 23 19:14:19 2022,0,6.0,0,4.57,4.57,5.59,1.76,21.27,20,20
Wed Feb 23 19:15:19 2022,0,6.0,0,4.58,4.55,5.52,1.77,21.3,20,20
Wed Feb 23 19:16:19 2022,0,6.0,0,4.56,4.56,5.56,1.77,20.0,20,20
Wed Feb 23 19:17:19 2022,0,6.0,0,4.58,4.58,5.59,1.75,19.65,20,20
Wed Feb 23 19:18:19 2022,0,6.0,0,4.55,4.58,5.56,1.77,18.96,20,20
Wed Feb 23 19:19:19 2022,0,6.0,0,4.56,4.56,5.53,1.77,19.95,20,20
Wed Feb 23 19:20:19 2022,0,6.0,0,4.57,4.57,5.58,1.75,19.31,20,20
Wed Feb 23 19:21:19 2022,0,6.0,0,4.58,4.57,5.6,1.75,20.21,20,20
Wed Feb 23 19:22:19 2022,0,6.0,0,4.58,4.58,5.59,1.73,20.69,20,20
Wed Feb 23 19:23:19 2022,0,6.0,0,4.58,4.58,5.58,1.76,21.27,20,20
Wed Feb 23 19:24:19 2022,0,6.0,0,4.58,4.58,5.55,1.73,21.34,20,20
Wed Feb 23 19:25:19 2022,0,6.0,0,4.6,4.58,5.58,1.75,20.83,20,20
Wed Feb 23 19:26:19 2022,0,6.0,0,4.59,4.57,5.58,1.76,20.72,20,20
Wed Feb 23 19:27:19 2022,0,6.0,0,4.58,4.56,5.57,1.76,20.4,20,20
Wed Feb 23 19:28:19 2022,0,6.0,0,4.61,4.58,5.58,1.76,20.11,20,20
Wed Feb 23 19:29:19 2022,0,6.0,0,4.58,4.57,5.56,1.77,19.84,20,20
Wed Feb 23 19:30:19 2022,0,6.0,0,4.59,4.58,5.6,1.75,19.91,20,20
Wed Feb 23 19:31:19 2022,0,6.0,0,4.6,4.57,6.56,1.76,19.6,25,20
Wed Feb 23 19:32:19 2022,0,6.0,0,4.59,4.57,5.56,1.76,19.55,35,30
Wed Feb 23 19:33:19 2022,0,6.0,1,4.57,4.57,5.56,1.77,19.74,35,30
Wed Feb 23 19:34:19 2022,0,6.0,0,4.58,4.57,5.58,1.75,18.98,35,30
Wed Feb 23 19:35:19 2022,0,6.0,0,4.58,4.58,5.57,1.75,19.29,35,30
Wed Feb 23 19:36:19 2022,0,6.0,0,4.58,4.58,5.6,1.75,19.31,35,30
Wed Feb 23 19:37:19 2022,0,6.0,0,4.59,4.59,5.61,1.74,19.18,35,30
Wed Feb 23 19:38:19 2022,0,6.0,0,4.58,4.58,5.58,1.76,20.76,35,30
Wed Feb 23 19:39:19 2022,0,6.0,0,4.6,4.57,5.57,1.77,20.39,35,30
Wed Feb 23 19:40:19 2022,0,6.0,0,4.59,4.58,5.56,1.75,21.29,35,30
Wed Feb 23 19:41:19 2022,0,6.0,0,4.58,4.57,5.57,1.76,21.25,35,30
Wed Feb 23 19:42:19 2022,0,6.0,0,4.59,4.58,5.57,1.78,21.31,35,30
Wed Feb 23 19:43:19 2022,0,6.0,0,4.59,4.57,5.58,1.77,21.29,35,30
Wed Feb 23 19:44:19 2022,1,6.0,1,4.59,4.57,5.57,1.77,21.24,45,35
Wed Feb 23 19:45:19 2022,1,6.0,1,4.59,4.56,5.57,1.77,21.28,45,35
Wed Feb 23 19:46:19 2022,0,6.0,0,4.59,4.55,5.57,1.77,20.89,45,35
Wed Feb 23 19:47:19 2022,1,6.0,0,4.59,4.57,5.58,1.75,20.7,50,35
Wed Feb 23 19:48:19 2022,1,6.0,0,4.61,4.55,5.57,1.78,21.21,50,35
Wed Feb 23 19:49:19 2022,1,6.0,0,4.59,4.56,5.58,1.78,21.25,50,35
Wed Feb 23 19:50:19 2022,1,6.0,0,4.59,4.55,5.57,1.77,21.26,50,35
Wed Feb 23 19:51:19 2022,1,6.0,0,4.59,4.55,5.57,1.75,19.87,50,35
Wed Feb 23 19:52:19 2022,1,6.0,0,1.75,1.73,2.68,0.23,21.42,50,35
Wed Feb 23 19:53:19 2022,1,6.0,0,1.73,1.72,2.67,0.32,21.52,50,35
Wed Feb 23 19:54:19 2022,1,6.0,0,0.72,1.74,1.75,0.36,22.82,50,35
Wed Feb 23 19:55:19 2022,1,6.0,0,0.72,1.74,1.73,0.36,22.8,50,35
Wed Feb 23 19:56:19 2022,1,6.0,0,0.72,0.74,1.73,0.36,22.8,50,35
Wed Feb 23 19:57:19 2022,1,6.0,0,0.71,0.74,1.73,0.36,22.93,50,35
Wed Feb 23 19:58:19 2022,1,6.0,0,0.7,1.74,1.73,0.38,23.18,50,35
Wed Feb 23 19:59:19 2022,1,6.0,0,0.7,1.74,1.74,0.35,23.61,50,35
Wed Feb 23 20:00:19 2022,1,6.0,0,0.7,1.73,1.73,0.36,23.57,50,35
Wed Feb 23 20:01:19 2022,1,6.0,0,0.72,0.75,1.73,0.37,23.9,50,35
Wed Feb 23 20:02:19 2022,1,6.0,0,1.7,1.75,1.73,0.39,22.84,50,35
Wed Feb 23 20:03:19 2022,1,6.0,0,0.73,1.76,1.73,0.38,22.7,50,35
Wed Feb 23 20:04:19 2022,1,6.0,0,0.74,1.76,1.73,0.38,22.75,50,35
Wed Feb 23 20:05:19 2022,1,6.0,0,0.74,1.75,1.73,0.42,22.62,50,35
Wed Feb 23 20:06:19 2022,1,6.0,0,0.74,1.76,1.74,0.4,22.62,50,35
Wed Feb 23 20:07:19 2022,1,6.0,0,1.75,0.77,1.73,0.4,22.5,50,35
Wed Feb 23 20:08:19 2022,1,6.0,0,0.74,1.76,1.73,0.38,22.42,50,35
Wed Feb 23 20:09:19 2022,1,6.0,0,0.75,1.76,1.72,0.35,22.33,50,35
Wed Feb 23 20:10:19 2022,1,6.0,0,0.73,1.76,1.72,0.37,22.43,50,35
Wed Feb 23 20:11:19 2022,1,6.0,0,0.75,1.76,1.73,0.37,22.81,50,35
Wed Feb 23 20:12:19 2022,1,6.0,0,0.74,1.76,1.74,0.36,22.9,50,35
Wed Feb 23 20:13:19 2022,1,6.0,0,0.73,1.71,1.73,0.4,23.29,50,35
Wed Feb 23 20:14:19 2022,1,6.0,0,0.74,1.74,1.74,0.36,23.27,50,35
Wed Feb 23 20:15:19 2022,1,6.0,0,0.72,1.75,1.73,0.38,23.7,50,35
Wed Feb 23 20:16:19 2022,1,6.0,0,0.74,0.75,1.74,0.34,23.63,50,35
Wed Feb 23 20:17:19 2022,1,6.0,0,0.73,1.74,1.74,0.36,23.39,50,35
Wed Feb 23 20:18:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:19:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:20:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:21:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:22:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:23:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:24:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:25:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:26:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:27:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:28:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:29:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:30:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:31:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:32:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:33:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:34:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:35:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:36:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:37:19 2022,1,6.0,0,0.72,1.75,1.74,0.42,23.28,50,35
Wed Feb 23 20:38:19 2022,1,6.0,0,0.75,1.75,1.74,0.21,22.94,50,35
Wed Feb 23 20:39:19 2022,1,6.0,0,0.75,1.76,1.74,0.33,22.84,50,35
Wed Feb 23 20:40:19 2022,1,6.0,0,0.75,1.75,1.74,0.34,22.83,50,35
Wed Feb 23 20:41:19 2022,1,6.0,0,0.75,1.76,1.74,0.35,22.77,50,35
Wed Feb 23 20:42:19 2022,1,6.0,0,0.75,1.75,1.73,0.29,22.8,50,35
Wed Feb 23 20:43:19 2022,1,6.0,0,0.75,1.76,1.74,0.3,22.7,50,35
Wed Feb 23 20:44:19 2022,1,6.0,0,0.75,1.77,1.73,0.26,22.77,50,35
Wed Feb 23 20:45:19 2022,1,6.0,0,0.66,0.66,1.77,0.33,22.88,50,35
Wed Feb 23 20:46:19 2022,1,6.0,0,0.63,0.68,1.76,0.28,23.0,50,35
Wed Feb 23 20:47:19 2022,1,6.0,0,0.68,0.68,1.76,0.29,22.91,50,35
Wed Feb 23 20:48:19 2022,1,6.0,0,0.71,0.69,1.75,0.26,22.86,50,35
Wed Feb 23 20:49:19 2022,1,6.0,0,0.7,0.72,1.78,0.26,22.88,50,35
Wed Feb 23 20:50:19 2022,1,6.0,1,0.71,0.71,1.78,0.26,23.9,50,35
Wed Feb 23 20:51:19 2022,1,6.0,1,0.71,0.74,1.76,0.22,23.81,20,20
Wed Feb 23 20:52:19 2022,1,6.0,1,0.76,0.72,1.76,0.22,23.66,20,20
Wed Feb 23 20:53:19 2022,1,6.0,1,0.73,0.75,1.78,0.2,23.99,20,20
Wed Feb 23 20:54:19 2022,1,6.0,1,0.75,0.66,1.75,0.23,23.82,20,20
Wed Feb 23 20:55:19 2022,1,6.0,1,0.76,0.74,1.77,0.2,24.17,20,20
Wed Feb 23 20:56:19 2022,1,6.0,1,0.72,0.67,1.75,0.2,24.1,20,20
Wed Feb 23 20:57:19 2022,1,6.0,1,0.73,0.69,1.73,0.23,23.54,20,20
Wed Feb 23 20:58:19 2022,1,6.0,1,0.75,0.64,1.69,0.25,23.36,20,20
Wed Feb 23 20:59:19 2022,1,6.0,1,0.77,0.71,1.77,0.21,23.2,20,20
Wed Feb 23 21:00:19 2022,1,6.0,1,0.77,0.76,1.78,0.21,23.1,20,20
Wed Feb 23 21:01:19 2022,1,6.0,1,0.74,0.73,1.75,0.25,23.45,20,20
Wed Feb 23 21:02:19 2022,1,6.0,1,0.75,0.71,1.77,0.21,23.98,20,20
Wed Feb 23 21:03:19 2022,1,6.0,1,0.71,0.71,1.78,0.23,23.88,20,20
Wed Feb 23 21:04:19 2022,1,6.0,1,0.68,0.74,1.77,0.23,24.18,20,20
Wed Feb 23 21:05:19 2022,1,6.0,1,2.68,2.68,4.61,0.71,21.36,20,20
Wed Feb 23 21:06:19 2022,1,6.0,1,2.67,2.69,4.6,0.72,22.4,20,20
Wed Feb 23 21:07:19 2022,1,6.0,1,2.67,2.68,4.61,0.73,21.27,20,20
Wed Feb 23 21:08:19 2022,1,6.0,1,2.68,2.67,4.61,0.73,20.3,20,20
Wed Feb 23 21:09:19 2022,1,6.0,1,2.67,3.67,4.59,0.7,22.31,20,20
Wed Feb 23 21:10:19 2022,1,6.0,1,2.67,2.68,4.6,0.75,22.36,20,20
Wed Feb 23 21:11:19 2022,1,6.0,1,2.66,2.67,4.59,0.73,22.39,20,20
Wed Feb 23 21:12:19 2022,1,6.0,1,0.69,0.65,1.75,0.36,25.5,20,20
Wed Feb 23 21:13:19 2022,0,6.0,0,0.68,0.66,1.75,0.38,25.8,20,20
Wed Feb 23 21:14:19 2022,0,6.0,0,1.76,1.73,2.66,0.27,23.86,20,20
Wed Feb 23 21:15:19 2022,0,6.0,0,0.66,0.72,1.75,0.31,25.19,20,20
Wed Feb 23 21:16:19 2022,0,6.0,0,0.64,0.72,1.74,0.32,25.12,20,20
Wed Feb 23 21:17:19 2022,0,6.0,0,0.69,0.68,1.75,0.32,24.79,20,20
Wed Feb 23 21:18:19 2022,0,6.0,0,0.69,0.71,1.74,0.37,23.91,20,20
Wed Feb 23 21:19:19 2022,0,6.0,0,1.75,0.73,1.73,0.25,23.85,20,20
Wed Feb 23 21:20:19 2022,0,6.0,0,0.76,1.68,1.72,0.25,23.57,20,20
Wed Feb 23 21:21:19 2022,0,6.0,0,1.75,1.75,1.72,0.22,23.8,20,20
Wed Feb 23 21:22:19 2022,0,6.0,0,1.75,1.75,1.71,0.25,23.51,20,20
Wed Feb 23 21:23:19 2022,0,6.0,0,1.76,0.7,1.72,0.28,23.21,20,20
Wed Feb 23 21:24:19 2022,0,6.0,0,1.76,1.74,1.72,0.24,23.44,20,20
Wed Feb 23 21:25:19 2022,0,6.0,0,1.75,1.75,1.73,0.31,23.54,20,20
Wed Feb 23 21:26:19 2022,0,6.0,0,0.76,1.71,1.72,0.31,23.21,20,20
Wed Feb 23 21:27:19 2022,0,6.0,0,1.75,1.73,1.72,0.31,23.51,20,20
Wed Feb 23 21:27:52 2022,8,6.0,7,1.0,2.0,3.0,4.0,5.0,9,10
Wed Feb 23 21:28:52 2022,8,6.0,7,1.75,1.72,1.72,0.33,23.36,9,10
Wed Feb 23 21:29:52 2022,8,6.0,7,0.75,1.72,1.72,0.33,23.32,9,10
Wed Feb 23 21:30:52 2022,8,6.0,7,1.75,1.74,1.72,0.34,23.29,9,10
Wed Feb 23 21:31:52 2022,8,6.0,7,0.75,1.73,1.72,0.26,23.27,9,10
Wed Feb 23 21:32:52 2022,8,6.0,7,0.75,1.69,1.71,0.36,23.41,9,10
Wed Feb 23 21:33:52 2022,8,6.0,7,0.75,1.69,1.72,0.34,23.55,9,10
Wed Feb 23 21:34:52 2022,8,6.0,7,0.75,1.66,1.72,0.36,23.81,9,10
Wed Feb 23 21:35:52 2022,8,6.0,7,1.73,1.72,2.68,0.37,23.14,9,10
Wed Feb 23 21:36:52 2022,8,6.0,7,1.73,1.74,2.67,0.3,23.41,9,10
Wed Feb 23 21:37:52 2022,8,6.0,7,0.72,0.7,1.74,0.43,24.64,9,10
Wed Feb 23 21:38:52 2022,8,6.0,7,0.7,0.69,1.74,0.41,24.99,9,10
Wed Feb 23 21:39:52 2022,8,6.0,7,0.7,0.69,1.74,0.41,24.99,9,10
Wed Feb 23 21:40:52 2022,8,6.0,7,1.75,1.74,2.68,0.24,22.75,9,10
Wed Feb 23 21:41:52 2022,8,6.0,7,1.75,1.74,2.69,0.23,22.71,9,10
Wed Feb 23 21:42:52 2022,8,6.0,7,1.78,1.74,2.69,0.18,23.3,9,10
Wed Feb 23 21:43:52 2022,8,6.0,7,1.78,1.75,2.68,0.1,23.16,9,10
Wed Feb 23 21:44:52 2022,8,6.0,7,0.68,0.71,1.76,0.2,23.87,9,10
Wed Feb 23 21:45:52 2022,8,6.0,7,0.61,0.68,1.77,0.25,23.84,9,10
Wed Feb 23 21:46:52 2022,8,6.0,7,0.66,0.67,0.72,0.2,23.93,9,10
Wed Feb 23 21:47:52 2022,8,6.0,7,0.61,0.66,0.73,0.2,23.88,9,10
Wed Feb 23 21:48:52 2022,8,6.0,7,0.61,0.71,0.74,0.2,23.9,9,10
Wed Feb 23 21:49:52 2022,8,6.0,7,0.64,0.67,1.75,0.2,23.89,9,10
Wed Feb 23 21:50:52 2022,8,6.0,7,0.6,0.69,1.75,0.2,23.84,9,10
Wed Feb 23 21:51:52 2022,8,6.0,7,0.63,0.66,1.76,0.2,23.82,9,10
Wed Feb 23 21:52:52 2022,8,6.0,7,0.73,0.72,1.73,0.24,23.62,9,10
Wed Feb 23 21:53:52 2022,8,6.0,7,1.75,1.74,2.71,0.29,22.44,9,10
Wed Feb 23 21:54:52 2022,8,6.0,7,0.65,0.74,1.76,0.22,23.71,9,10
Wed Feb 23 21:55:52 2022,8,6.0,7,0.65,0.71,0.76,0.21,23.82,9,10
Wed Feb 23 21:56:52 2022,8,6.0,7,0.73,0.76,1.72,0.23,23.83,9,10
Wed Feb 23 21:57:52 2022,8,6.0,7,0.72,0.76,1.74,0.22,24.48,9,10
Wed Feb 23 21:58:52 2022,8,6.0,7,0.72,0.75,1.69,0.23,24.54,9,10
Wed Feb 23 21:59:52 2022,8,6.0,7,0.73,0.74,1.71,0.24,24.47,9,10
Wed Feb 23 22:00:52 2022,8,6.0,7,0.74,0.73,1.69,0.21,24.96,9,10
Wed Feb 23 22:01:52 2022,8,6.0,7,0.73,0.7,1.7,0.27,24.55,9,10
Wed Feb 23 22:02:52 2022,8,6.0,7,1.78,1.76,2.71,0.19,23.94,9,10
Wed Feb 23 22:03:52 2022,8,6.0,7,0.68,0.73,1.76,0.2,25.1,9,10
Wed Feb 23 22:04:33 2022,8,6.0,7,1.78,1.76,2.71,0.9,23.79,9,10
Wed Feb 23 22:06:06 2022,0,6.0,0,1.78,1.76,2.7,0.12,23.41,20,20
Wed Feb 23 22:07:06 2022,0,6.0,0,1.78,1.75,2.7,0.13,23.16,20,20
Wed Feb 23 22:08:06 2022,0,6.0,0,1.78,1.75,2.7,0.13,23.24,20,20
Wed Feb 23 22:09:06 2022,0,6.0,0,0.73,0.74,1.75,0.2,23.95,20,20
Wed Feb 23 22:10:06 2022,0,6.0,0,0.74,0.74,1.74,0.21,23.51,20,20
Wed Feb 23 22:11:06 2022,0,6.0,0,0.71,0.76,1.72,0.21,23.63,20,20
Wed Feb 23 22:12:06 2022,0,6.0,0,0.7,0.74,1.73,0.2,23.86,20,20
Wed Feb 23 22:13:06 2022,0,6.0,0,1.78,1.76,2.7,0.25,23.2,20,20
Wed Feb 23 22:14:06 2022,0,6.0,0,0.63,0.7,1.76,0.2,23.88,20,20
Wed Feb 23 22:15:06 2022,0,6.0,0,1.78,1.76,2.7,0.11,22.95,20,20
Wed Feb 23 22:16:06 2022,0,6.0,0,0.59,0.72,1.76,0.2,23.85,20,20
Wed Feb 23 22:17:06 2022,0,6.0,0,0.61,0.67,1.75,0.21,23.85,20,20
Wed Feb 23 22:18:06 2022,0,6.0,0,0.65,0.71,1.76,0.21,23.9,20,20
Wed Feb 23 22:19:06 2022,0,6.0,0,0.63,0.72,1.77,0.2,24.21,20,20
Wed Feb 23 22:20:06 2022,0,6.0,0,0.68,0.69,1.76,0.2,24.63,20,20
Wed Feb 23 22:21:06 2022,0,6.0,0,0.73,0.72,1.77,0.2,25.1,20,20
Wed Feb 23 22:22:06 2022,0,6.0,0,1.78,1.76,2.69,0.8,24.4,20,20
Wed Feb 23 22:23:06 2022,0,6.0,0,1.78,1.76,2.69,0.6,24.0,20,20
Wed Feb 23 22:24:06 2022,0,6.0,0,0.75,0.73,1.72,0.22,24.3,20,20
Wed Feb 23 22:25:06 2022,0,6.0,0,0.71,0.74,1.76,0.21,24.12,20,20
Wed Feb 23 22:26:06 2022,0,6.0,0,0.7,0.7,1.76,0.2,24.15,20,20
Wed Feb 23 22:27:06 2022,0,6.0,0,4.57,2.67,4.6,0.78,22.31,20,20
Wed Feb 23 22:28:06 2022,0,6.0,0,0.75,0.73,1.77,0.2,23.96,20,20
Wed Feb 23 22:29:06 2022,0,6.0,0,0.75,0.73,1.77,0.2,23.96,20,20
Wed Feb 23 22:30:06 2022,0,6.0,0,0.71,0.72,1.77,0.2,23.88,20,20
Wed Feb 23 22:31:06 2022,0,6.0,0,0.68,0.72,1.77,0.21,23.84,20,20
Wed Feb 23 22:32:06 2022,0,6.0,0,4.55,2.66,4.59,0.79,22.3,20,20
Wed Feb 23 22:33:06 2022,0,6.0,0,4.55,2.66,4.59,0.79,22.3,20,20
Wed Feb 23 22:34:06 2022,0,6.0,0,0.73,0.75,1.73,0.25,23.22,20,20
Wed Feb 23 22:35:06 2022,0,6.0,0,0.71,0.75,1.72,0.23,23.46,20,20
Wed Feb 23 22:36:06 2022,0,6.0,0,0.67,0.63,1.78,0.2,24.1,20,20
Wed Feb 23 22:37:06 2022,0,6.0,0,0.69,0.73,1.75,0.22,24.61,20,20
Wed Feb 23 22:38:06 2022,0,6.0,0,0.7,0.73,1.75,0.2,24.8,20,20
Wed Feb 23 22:39:06 2022,0,6.0,0,0.7,0.73,1.75,0.2,24.8,20,20
Wed Feb 23 22:39:32 2022,8,6.0,7,1.0,2.0,3.0,4.0,5.0,9,10
Wed Feb 23 22:40:32 2022,0,6.0,0,1.78,1.76,2.69,0.13,23.98,20,20
Wed Feb 23 22:41:32 2022,0,6.0,1,0.78,0.75,1.76,0.2,25.18,20,20
Wed Feb 23 22:42:32 2022,0,6.0,0,0.79,0.74,1.77,0.2,25.6,20,20
Wed Feb 23 22:43:32 2022,0,6.0,0,0.77,0.74,1.75,0.2,24.4,20,20
Wed Feb 23 22:44:32 2022,0,6.0,0,0.74,0.76,1.75,0.2,24.21,20,20
Wed Feb 23 22:45:32 2022,0,6.0,0,1.78,1.75,2.7,0.14,23.29,20,20
Wed Feb 23 22:46:32 2022,0,6.0,0,1.78,1.76,2.69,0.1,23.4,20,20
Wed Feb 23 22:47:32 2022,0,6.0,0,0.79,0.76,1.77,0.2,24.33,20,20
Wed Feb 23 22:48:32 2022,0,6.0,0,0.79,0.76,1.77,0.2,24.33,20,20
